state_code,county,cousub,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,pop2017
31,171,99999,542,616,810,1043,1110,645
31,173,99999,507,575,757,936,1027,7055
31,175,99999,507,575,757,936,1093,4250
31,179,99999,542,616,810,1001,1110,9410
31,181,99999,507,575,757,1023,1027,3595
31,183,99999,539,612,805,1036,1103,845
31,185,99999,549,659,820,1014,1300,13830
32,1,99999,686,813,1032,1466,1766,24020
32,5,99999,886,1025,1234,1753,1861,47630
32,7,99999,842,976,1267,1742,1800,52375
32,9,99999,566,648,852,1191,1363,1100
32,11,99999,737,843,1109,1550,1774,1730
32,13,99999,743,862,1119,1383,1517,17090
32,15,99999,739,846,1113,1428,1780,5885
32,17,99999,597,682,898,1255,1436,5205
32,19,99999,820,843,1050,1492,1797,52305
32,21,99999,697,797,1049,1297,1678,4470
32,23,99999,684,783,1030,1334,1484,43295
32,27,99999,642,734,966,1194,1545,6660
32,33,99999,743,850,1119,1418,1790,9860
33,1,1060,854,952,1215,1670,1676,5265
33,1,3220,854,952,1215,1670,1676,4615
33,1,4740,854,952,1215,1670,1676,7275
33,1,10660,854,952,1215,1670,1676,1000
33,1,28740,854,952,1215,1670,1676,7110
33,1,28980,854,952,1215,1670,1676,3740
33,1,40180,854,952,1215,1670,1676,16235
33,1,47140,854,952,1215,1670,1676,6335
33,1,51540,854,952,1215,1670,1676,2275
33,1,67300,854,952,1215,1670,1676,2975
33,1,77060,854,952,1215,1670,1676,3555
33,3,420,737,901,1109,1477,1847,780
33,3,3700,737,901,1109,1477,1847,2760
33,3,7940,737,901,1109,1477,1847,875
33,3,11780,737,901,1109,1477,1847,340
33,3,14660,737,901,1109,1477,1847,10020
33,3,23380,737,901,1109,1477,1847,320
33,3,23620,737,901,1109,1477,1847,1435
33,3,27700,737,901,1109,1477,1847,1315
33,3,32500,737,901,1109,1477,1847,160
33,3,34500,737,901,1109,1477,1847,50
33,3,38260,737,901,1109,1477,1847,955
33,3,45060,737,901,1109,1477,1847,2520
33,3,49380,737,901,1109,1477,1847,4050
33,3,58740,737,901,1109,1477,1847,4285
33,3,67780,737,901,1109,1477,1847,1340
33,3,76100,737,901,1109,1477,1847,2915
33,3,77620,737,901,1109,1477,1847,2155
33,3,78180,737,901,1109,1477,1847,5005
33,3,86420,737,901,1109,1477,1847,6235
33,5,820,879,928,1209,1717,1945,1845
33,5,12260,879,928,1209,1717,1945,3565
33,5,19140,879,928,1209,1717,1945,1485
33,5,26500,879,928,1209,1717,1945,2295
33,5,29220,879,928,1209,1717,1945,700
33,5,34420,879,928,1209,1717,1945,915
33,5,36660,879,928,1209,1717,1945,3925
33,5,38500,879,928,1209,1717,1945,5315
33,5,39300,879,928,1209,1717,1945,23205
33,5,45460,879,928,1209,1717,1945,2125
33,5,45700,879,928,1209,1717,1945,710
33,5,50580,879,928,1209,1717,1945,575
33,5,64420,879,928,1209,1717,1945,1245
33,5,64580,879,928,1209,1717,1945,6005
33,5,65700,879,928,1209,1717,1945,215
33,5,73700,879,928,1209,1717,1945,1195
33,5,74900,879,928,1209,1717,1945,725
33,5,75300,879,928,1209,1717,1945,885
33,5,75700,879,928,1209,1717,1945,7170
33,5,77380,879,928,1209,1717,1945,2180
33,5,78420,879,928,1209,1717,1945,3810
33,5,82660,879,928,1209,1717,1945,1800
33,5,85540,879,928,1209,1717,1945,4220
33,7,2420,611,764,891,1137,1375,0
33,7,4100,611,764,891,1137,1375,0
33,7,4260,611,764,891,1137,1375,0
33,7,5140,611,764,891,1137,1375,10275
33,7,8420,611,764,891,1137,1375,0
33,7,10100,611,764,891,1137,1375,745
33,7,11220,611,764,891,1137,1375,0
33,7,13220,611,764,891,1137,1375,305
33,7,13780,611,764,891,1137,1375,2175
33,7,13940,611,764,891,1137,1375,615
33,7,16100,611,764,891,1137,1375,0
33,7,16660,611,764,891,1137,1375,0
33,7,16820,611,764,891,1137,1375,1010
33,7,18340,611,764,891,1137,1375,0
33,7,18420,611,764,891,1137,1375,10
33,7,19300,611,764,891,1137,1375,295
33,7,25140,611,764,891,1137,1375,235
33,7,25180,611,764,891,1137,1375,0
33,7,30260,611,764,891,1137,1375,2670
33,7,31780,611,764,891,1137,1375,10
33,7,32420,611,764,891,1137,1375,0
33,7,38820,611,764,891,1137,1375,1000
33,7,39940,611,764,891,1137,1375,0
33,7,40420,611,764,891,1137,1375,3340
33,7,43620,611,764,891,1137,1375,0
33,7,46020,611,764,891,1137,1375,0
33,7,47860,611,764,891,1137,1375,1285
33,7,48260,611,764,891,1137,1375,10
33,7,56100,611,764,891,1137,1375,2375
33,7,57860,611,764,891,1137,1375,0
33,7,61620,611,764,891,1137,1375,10
33,7,61780,611,764,891,1137,1375,815
33,7,63860,611,764,891,1137,1375,380
33,7,67860,611,764,891,1137,1375,25
33,7,68500,611,764,891,1137,1375,0
33,7,68980,611,764,891,1137,1375,350
33,7,73060,611,764,891,1137,1375,515
33,7,73380,611,764,891,1137,1375,800
33,7,74180,611,764,891,1137,1375,640
33,7,74500,611,764,891,1137,1375,0
33,7,76580,611,764,891,1137,1375,10
33,7,80740,611,764,891,1137,1375,35
33,7,84420,611,764,891,1137,1375,2185
33,9,580,850,983,1279,1627,2161,2050
33,9,2020,850,983,1279,1627,2161,2240
33,9,3940,850,983,1279,1627,2161,910
33,9,5060,850,983,1279,1627,2161,415
33,9,5460,850,983,1279,1627,2161,2545
33,9,7540,850,983,1279,1627,2161,1025
33,9,7700,850,983,1279,1627,2161,3050
33,9,8660,850,983,1279,1627,2161,3295
33,9,8980,850,983,1279,1627,2161,3900
33,9,18740,850,983,1279,1627,2161,345
33,9,22020,850,983,1279,1627,2161,285
33,9,23860,850,983,1279,1627,2161,60
33,9,24340,850,983,1279,1627,2161,4540
33,9,27300,850,983,1279,1627,2161,1080
33,9,30820,850,983,1279,1627,2161,1175
33,9,32180,850,983,1279,1627,2161,565
33,9,33860,850,983,1279,1627,2161,11430
33,9,34820,850,983,1279,1627,2161,4610
33,9,35220,850,983,1279,1627,2161,580
33,9,36900,850,983,1279,1627,2161,2295
33,9,40660,850,983,1279,1627,2161,455
33,9,41300,850,983,1279,1627,2161,13545
33,9,41860,850,983,1279,1627,2161,1285
33,9,42020,850,983,1279,1627,2161,1660
33,9,42580,850,983,1279,1627,2161,5910
33,9,42820,850,983,1279,1627,2161,0
33,9,44100,850,983,1279,1627,2161,635
33,9,44260,850,983,1279,1627,2161,1695
33,9,48980,850,983,1279,1627,2161,985
33,9,58340,850,983,1279,1627,2161,200
33,9,58500,850,983,1279,1627,2161,1580
33,9,61060,850,983,1279,1627,2161,865
33,9,62660,850,983,1279,1627,2161,6690
33,9,65940,850,983,1279,1627,2161,1635
33,9,74740,850,983,1279,1627,2161,645
33,9,76740,850,983,1279,1627,2161,2030
33,9,78740,850,983,1279,1627,2161,830
33,9,79380,850,983,1279,1627,2161,190
33,9,80500,850,983,1279,1627,2161,830
33,9,87060,850,983,1279,1627,2161,1215
33,13,660,906,994,1307,1686,1772,4315
33,13,1460,906,994,1307,1686,1772,2785
33,13,6260,906,994,1307,1686,1772,3985
33,13,6500,906,994,1307,1686,1772,7690
33,13,6980,906,994,1307,1686,1772,1680
33,13,9860,906,994,1307,1686,1772,2250
33,13,12420,906,994,1307,1686,1772,2590
33,13,14200,906,994,1307,1686,1772,42715
33,13,16980,906,994,1307,1686,1772,1280
33,13,19460,906,994,1307,1686,1772,2790
33,13,24900,906,994,1307,1686,1772,4650
33,13,27380,906,994,1307,1686,1772,8490
33,13,35540,906,994,1307,1686,1772,4895
33,13,35860,906,994,1307,1686,1772,945
33,13,37300,906,994,1307,1686,1772,13985
33,13,37540,906,994,1307,1686,1772,5615
33,13,43380,906,994,1307,1686,1772,5405
33,13,50900,906,994,1307,1686,1772,1890
33,13,52100,906,994,1307,1686,1772,4525
33,13,54260,906,994,1307,1686,1772,4820
33,13,60020,906,994,1307,1686,1772,7135
33,13,61940,906,994,1307,1686,1772,4090
33,13,66980,906,994,1307,1686,1772,1260
33,13,75460,906,994,1307,1686,1772,1930
33,13,78580,906,994,1307,1686,1772,2885
33,13,80020,906,994,1307,1686,1772,1870
33,13,84900,906,994,1307,1686,1772,1475
33,19,260,842,910,1197,1480,1813,1030
33,19,11380,842,910,1197,1480,1813,5010
33,19,12900,842,910,1197,1480,1813,13030
33,19,15060,842,910,1197,1480,1813,1775
33,19,16340,842,910,1197,1480,1813,810
33,19,30500,842,910,1197,1480,1813,730
33,19,31220,842,910,1197,1480,1813,2940
33,19,40900,842,910,1197,1480,1813,885
33,19,41700,842,910,1197,1480,1813,860
33,19,52580,842,910,1197,1480,1813,6385
33,19,62340,842,910,1197,1480,1813,2440
33,19,72740,842,910,1197,1480,1813,1010
33,19,75060,842,910,1197,1480,1813,3405
33,19,77940,842,910,1197,1480,1813,1500
33,19,78980,842,910,1197,1480,1813,1265
35,3,99999,619,652,817,1161,1395,3545
35,5,99999,626,628,826,1065,1169,65455
35,6,99999,623,626,762,942,1033,27050
35,7,99999,565,574,745,921,1038,12520
35,9,99999,566,648,852,1120,1437,50285
35,11,99999,619,652,817,1100,1395,2015
35,15,99999,844,859,979,1391,1676,56795
35,17,99999,572,640,754,1029,1192,28380
35,19,99999,550,618,726,1031,1240,4425
35,21,99999,550,579,726,1031,1240,545
35,23,99999,550,579,726,897,1243,4445
35,25,99999,675,757,996,1291,1440,69505
35,27,99999,617,627,814,1030,1390,19495
35,28,99999,814,892,1127,1529,1929,18030
35,29,99999,482,552,726,974,1243,24320
35,31,99999,621,625,741,987,1005,72850
35,33,99999,588,598,752,1023,1271,4605
35,35,99999,557,651,742,1054,1270,65130
35,37,99999,550,620,726,955,1240,8445
35,39,99999,693,706,804,994,1090,39455
35,41,99999,644,646,850,1121,1351,19315
35,47,99999,665,677,771,1027,1046,28205
35,51,99999,482,552,726,981,985,11255
35,53,99999,556,558,734,1043,1256,17100
35,55,99999,783,787,935,1156,1600,32810
35,59,99999,550,552,726,953,1122,4215
36,3,99999,570,614,758,970,1121,47400
36,9,99999,625,629,771,1040,1122,78175
36,11,99999,662,709,885,1121,1254,78320
36,13,99999,532,630,777,1005,1090,130845
36,17,99999,549,667,802,1024,1092,48765
36,19,99999,720,725,934,1198,1287,81225
36,21,99999,839,913,1075,1383,1458,61480
36,23,99999,735,763,915,1131,1461,48335
36,25,99999,668,672,781,1062,1066,45950
36,31,99999,756,809,924,1272,1277,38235
36,33,99999,536,701,806,1050,1093,51055
36,35,99999,685,726,905,1119,1318,53955
36,37,99999,597,731,888,1198,1291,58535
36,39,99999,767,880,1089,1357,1477,47790
36,41,99999,745,750,987,1220,1403,4645
36,49,99999,693,705,897,1126,1355,26845
36,57,99999,738,742,874,1095,1210,49500
36,77,99999,760,772,938,1210,1375,60750
36,89,99999,630,718,877,1111,1257,110815
36,97,99999,670,686,868,1194,1341,18110
36,99,99999,706,711,881,1134,1330,34845
36,101,99999,686,717,847,1123,1356,97540
36,105,99999,691,833,1040,1313,1521,75785
36,121,99999,582,586,771,1013,1046,40885
37,5,99999,588,592,779,963,1320,10935
37,9,99999,571,575,726,903,1211,26835
37,11,99999,673,677,891,1101,1208,17535
37,13,99999,620,624,786,1082,1195,47315
37,15,99999,556,560,737,941,1140,19915
37,17,99999,551,555,730,1005,1146,34130
37,31,99999,744,749,986,1360,1688,68700
37,33,99999,589,635,724,996,1036,22835
37,39,99999,625,629,828,1080,1243,27465
37,41,99999,722,726,908,1122,1554,14370
37,43,99999,701,756,861,1064,1359,10755
37,45,99999,532,581,764,1030,1224,97040
37,47,99999,547,550,724,946,1143,56590
37,55,99999,934,966,1137,1526,1789,35410
37,61,99999,593,597,785,970,1122,59350
37,75,99999,562,566,745,921,1176,8605
37,79,99999,547,550,724,989,1239,21060
37,83,99999,639,644,847,1047,1251,52300
37,91,99999,664,669,880,1088,1278,24260
37,95,99999,634,638,798,1032,1260,5505
37,99,99999,663,675,769,1091,1214,41725
37,105,99999,701,756,861,1077,1250,59805
37,107,99999,542,620,816,1101,1289,57935
37,111,99999,601,604,733,906,1141,45070
37,113,99999,699,736,859,1062,1470,34160
37,117,99999,567,571,736,1013,1260,23225
37,121,99999,562,565,744,920,1175,15155
37,123,99999,558,561,724,895,1083,27445
37,125,99999,785,842,959,1320,1641,94190
37,131,99999,628,632,832,1028,1128,20425
37,139,99999,615,703,925,1304,1463,39545
37,143,99999,714,719,946,1290,1619,13505
37,149,99999,773,777,897,1109,1302,20435
37,153,99999,624,635,724,1020,1239,45445
37,155,99999,547,550,724,919,1021,134185
37,161,99999,563,567,724,895,1060,66525
37,163,99999,547,550,724,930,1121,63665
37,165,99999,592,596,784,987,1063,35445
37,167,99999,538,667,777,1038,1306,60875
37,171,99999,583,587,724,946,1184,72315
37,173,99999,575,579,724,986,1143,14210
37,175,99999,787,792,1042,1288,1520,33290
37,177,99999,741,800,911,1221,1438,4090
37,181,99999,673,684,791,1073,1254,44420
37,185,99999,555,558,724,946,1239,20190
37,187,99999,575,579,724,980,1239,12330
37,189,99999,756,842,1038,1341,1639,53420
37,193,99999,589,610,724,998,1127,68525
37,195,99999,595,722,874,1093,1185,81380
37,199,99999,546,584,748,1009,1192,17605
38,1,99999,572,575,757,1075,1194,2370
38,3,99999,601,605,796,990,1173,10970
38,5,99999,653,664,757,944,1296,6875
38,7,99999,661,666,876,1244,1382,985
38,9,99999,640,644,848,1048,1338,6650
38,11,99999,572,575,757,1075,1137,3225
38,13,99999,642,646,850,1074,1229,2255
38,19,99999,653,664,757,1075,1194,3815
38,21,99999,572,575,757,936,1286,5040
38,23,99999,895,901,1186,1685,1871,2380
38,25,99999,749,826,1087,1344,1715,4350
38,27,99999,572,575,757,955,1194,2320
38,29,99999,572,575,757,1075,1194,3390
38,31,99999,653,664,757,1073,1194,3320
38,33,99999,659,671,764,944,1205,1890
38,37,99999,589,593,757,971,1194,2385
38,39,99999,572,575,757,1075,1194,2275
38,41,99999,850,856,1126,1462,1777,2600
38,43,99999,653,664,757,1075,1194,2455
38,45,99999,572,575,757,1075,1296,4105
38,47,99999,572,575,757,993,1194,1930
38,49,99999,653,664,757,1075,1194,5950
38,51,99999,653,664,757,1056,1060,2680
38,53,99999,899,905,1191,1472,2024,11680
38,55,99999,584,588,774,1059,1216,9605
38,57,99999,700,717,905,1174,1428,8635
38,61,99999,691,708,807,998,1263,9985
38,63,99999,653,664,757,1075,1194,2970
38,67,99999,648,652,757,1075,1194,7050
38,69,99999,685,698,795,983,1078,4270
38,71,99999,653,664,757,1075,1183,11575
38,73,99999,508,581,765,1038,1207,5410
38,75,99999,590,594,781,965,1148,2545
38,77,99999,572,575,757,1075,1100,16335
38,79,99999,581,585,757,1037,1194,14655
38,81,99999,602,606,757,1017,1098,3885
38,83,99999,661,666,876,1244,1382,1405
38,85,99999,572,575,757,936,1125,4420
38,87,99999,661,666,876,1244,1382,675
38,89,99999,874,890,1014,1440,1697,30315
38,91,99999,572,575,757,1075,1194,1915
38,93,99999,575,579,762,1082,1202,21060
38,95,99999,572,575,757,1075,1194,2260
38,97,99999,600,603,757,1075,1256,8050
38,99,99999,572,576,758,981,1147,10920
38,101,99999,697,779,1025,1456,1754,69630
38,103,99999,653,659,757,1075,1200,4090
38,105,99999,674,811,1014,1440,1600,32915
39,1,99999,547,591,738,940,1001,27925
39,5,99999,516,590,776,978,1260,53300
39,7,99999,529,604,788,1049,1110,98620
39,9,99999,796,822,936,1157,1269,65565
39,11,99999,578,615,768,1090,1199,45780
39,21,99999,574,598,774,1074,1181,39005
39,27,99999,539,661,812,1080,1284,41870
39,29,99999,500,648,753,1012,1097,104585
39,31,99999,547,563,738,1000,1104,36600
39,33,99999,537,613,742,943,1006,42230
39,37,99999,547,609,738,999,1002,51920
39,39,99999,610,614,808,1123,1169,38310
39,43,99999,680,690,864,1068,1309,75370
39,47,99999,549,622,783,977,1072,28660
39,53,99999,558,623,752,930,1102,30205
39,59,99999,516,590,776,980,1206,39415
39,63,99999,580,689,873,1144,1494,75510
39,65,99999,555,616,748,961,1014,31575
39,67,99999,547,563,738,924,1001,15395
39,69,99999,559,662,754,1023,1122,27465
39,71,99999,606,610,758,1018,1079,43030
39,75,99999,553,567,746,922,1012,43810
39,77,99999,601,608,800,1021,1103,58495
39,79,99999,573,587,773,1052,1233,32625
39,83,99999,636,640,790,1066,1071,60945
39,91,99999,611,626,824,1064,1117,45325
39,101,99999,657,661,870,1075,1180,65485
39,105,99999,490,648,738,912,1263,23235
39,107,99999,562,565,744,992,1009,40725
39,111,99999,547,648,738,948,1070,14240
39,115,99999,547,639,738,912,1037,14775
39,119,99999,601,605,796,1013,1118,85935
39,121,99999,558,660,752,930,1056,14500
39,125,99999,547,643,738,995,1060,18950
39,131,99999,555,591,749,960,1078,28290
39,135,99999,609,613,807,1063,1264,41330
39,137,99999,550,630,741,916,1005,34035
39,141,99999,608,656,834,1031,1131,77125
39,143,99999,573,621,772,1080,1151,59560
39,145,99999,585,648,738,1048,1125,76870
39,147,99999,539,606,760,945,1057,55550
39,149,99999,545,646,774,1048,1137,48900
39,157,99999,647,651,857,1061,1199,92530
39,161,99999,565,587,762,1022,1033,28260
39,163,99999,547,607,738,912,1204,13140
39,167,99999,613,617,780,964,1133,60870
39,169,99999,618,633,833,1078,1184,115915
39,171,99999,547,599,738,924,1001,37060
39,175,99999,555,606,749,926,1020,22190
40,1,99999,579,582,740,1000,1004,22135
40,3,99999,594,598,787,974,1152,5875
40,5,99999,581,582,740,1051,1146,13900
40,7,99999,578,581,744,932,1009,5445
40,9,99999,671,676,889,1099,1301,22970
40,11,99999,562,566,740,987,1267,9680
40,13,99999,609,613,806,1098,1152,45070
40,15,99999,501,562,740,915,1057,29435
40,19,99999,674,678,843,1059,1336,48405
40,21,99999,647,651,801,1014,1157,48405
40,23,99999,500,572,753,931,1021,14980
40,25,99999,574,578,740,1051,1185,2220
40,29,99999,559,562,740,1000,1100,5665
40,35,99999,619,623,816,1077,1107,14565
40,39,99999,629,645,801,1125,1197,29170
40,41,99999,532,600,790,977,1220,41880
40,43,99999,618,622,818,1110,1395,4905
40,45,99999,651,662,829,1025,1213,4100
40,49,99999,559,562,740,977,1220,27750
40,53,99999,611,615,809,1038,1184,4460
40,55,99999,559,562,740,1037,1083,6020
40,57,99999,574,578,740,915,1083,2760
40,59,99999,574,578,740,1051,1083,3845
40,61,99999,564,568,740,1036,1165,12745
40,63,99999,581,600,740,1018,1267,13520
40,65,99999,631,635,819,1013,1269,25575
40,67,99999,559,562,740,1000,1004,6270
40,69,99999,612,622,780,968,1071,11040
40,71,99999,583,587,772,1003,1089,45175
40,73,99999,609,613,807,1131,1266,15510
40,75,99999,575,579,762,942,1033,9125
40,77,99999,559,562,740,955,1057,10620
40,79,99999,582,586,740,986,1096,49860
40,85,99999,618,638,787,979,1094,9845
40,89,99999,524,574,740,985,1120,33025
40,91,99999,523,649,740,1051,1134,19875
40,93,99999,608,612,783,1058,1062,7730
40,95,99999,506,578,761,948,1146,16225
40,97,99999,622,626,824,1093,1195,40930
40,99,99999,625,629,798,986,1161,13795
40,101,99999,569,603,775,1035,1172,69470
40,103,99999,581,649,740,1051,1267,11420
40,105,99999,563,567,746,965,1146,10450
40,107,99999,581,647,740,915,1156,12160
40,115,99999,522,597,786,972,1066,31725
40,119,99999,718,759,901,1241,1424,80635
40,121,99999,626,630,829,1025,1307,44675
40,123,99999,628,633,826,1061,1120,38290
40,125,99999,537,621,808,1054,1140,71615
40,127,99999,581,585,740,1001,1069,11130
40,129,99999,637,641,821,1015,1202,3735
40,133,99999,497,565,740,935,1136,25245
40,137,99999,595,599,754,1033,1165,44295
40,139,99999,723,727,848,1064,1309,21410
40,141,99999,581,649,740,915,1106,7590
40,147,99999,658,678,773,1088,1237,51865
40,149,99999,581,649,740,915,1074,11550
40,151,99999,626,700,798,1025,1168,9130
40,153,99999,700,726,892,1218,1306,21140
41,1,99999,593,707,893,1268,1328,15980
41,7,99999,822,990,1163,1652,1991,38020
41,11,99999,664,792,1000,1420,1712,62920
41,13,99999,702,851,1056,1380,1568,21715
41,15,99999,762,906,1147,1629,1882,22375
41,19,99999,785,898,1181,1678,1862,107575
41,21,99999,717,823,1079,1336,1629,1910
41,23,99999,583,685,878,1247,1468,7210
41,25,99999,514,588,774,1099,1294,7195
41,27,99999,904,1034,1360,1932,2304,22940
41,31,99999,695,870,1046,1486,1750,22705
41,35,99999,633,724,953,1354,1622,66020
41,37,99999,557,736,839,1182,1411,7805
41,41,99999,773,926,1163,1642,1991,47305
41,45,99999,631,684,900,1217,1448,30420
41,49,99999,682,780,1026,1268,1438,11155
41,55,99999,652,746,982,1395,1566,1635
41,57,99999,746,830,1092,1551,1814,25840
41,59,99999,678,778,960,1364,1643,76735
41,61,99999,648,742,976,1386,1581,25810
41,63,99999,591,730,889,1263,1409,6865
41,65,99999,873,1021,1314,1824,2249,25685
41,69,99999,557,639,838,1190,1401,1415
42,9,99999,603,620,774,1006,1118,48890
42,15,99999,710,721,870,1146,1320,61545
42,23,99999,557,575,757,936,1027,4755
42,31,99999,646,650,769,951,1082,38745
42,33,99999,566,639,791,1042,1200,80540
42,35,99999,605,692,911,1173,1559,39320
42,39,99999,536,613,789,987,1108,86845
42,47,99999,503,604,757,1017,1069,30780
42,53,99999,599,619,814,1006,1179,7390
42,57,99999,557,664,757,1004,1296,14630
42,59,99999,705,707,818,1011,1109,37340
42,61,99999,585,648,757,998,1147,45685
42,63,99999,615,696,835,1039,1132,86550
42,65,99999,591,634,810,1001,1098,44260
42,67,99999,506,583,762,942,1101,24450
42,73,99999,567,649,854,1085,1284,88230
42,83,99999,593,597,785,983,1111,42070
42,87,99999,557,666,796,1064,1362,46450
42,97,99999,576,611,796,984,1079,93040
42,105,99999,573,608,778,1033,1180,17070
42,107,99999,628,632,816,1071,1182,144285
42,109,99999,685,699,831,1094,1182,40570
42,111,99999,629,633,757,1015,1163,75620
42,113,99999,557,641,757,1075,1296,6190
42,115,99999,594,647,845,1106,1208,41715
42,117,99999,573,655,862,1116,1308,41550
42,119,99999,665,793,903,1219,1407,45055
42,121,99999,534,601,757,936,1218,52880
42,123,99999,603,607,757,975,1082,40345
42,127,99999,708,793,962,1221,1336,51655
45,1,99999,603,607,745,1058,1275,24790
45,5,99999,576,580,712,943,1036,9400
45,9,99999,578,582,766,1088,1239,14840
45,11,99999,604,608,714,966,1003,21790
45,21,99999,552,593,780,1003,1185,56550
45,25,99999,629,641,730,979,1046,46125
45,29,99999,723,754,859,1062,1203,37580
45,33,99999,593,596,712,880,1133,31075
45,43,99999,727,731,942,1309,1314,61065
45,47,99999,687,692,846,1093,1147,69980
45,49,99999,544,548,712,978,1219,20065
45,61,99999,579,583,712,1011,1219,17895
45,65,99999,580,584,768,1091,1118,9695
45,67,99999,543,568,712,890,1088,31765
45,69,99999,484,541,712,931,1020,27505
45,71,99999,646,651,856,1087,1322,37915
45,73,99999,575,657,865,1117,1173,75925
45,75,99999,654,665,758,959,1258,89115
45,87,99999,543,562,739,1022,1040,27770
45,89,99999,565,568,748,925,1185,32255
46,3,99999,541,640,757,936,1027,2740
46,5,99999,583,587,772,1033,1153,18165
46,7,99999,549,674,768,949,1236,3440
46,9,99999,541,575,757,1051,1055,6970
46,11,99999,626,630,829,1178,1419,33695
46,13,99999,606,650,847,1203,1450,38635
46,15,99999,541,575,757,1075,1296,5280
46,17,99999,578,614,808,999,1301,2050
46,19,99999,637,666,876,1083,1410,10195
46,21,99999,541,575,757,1065,1219,1445
46,23,99999,541,636,757,1004,1110,9320
46,25,99999,541,575,757,936,1166,3640
46,27,99999,572,625,822,1149,1407,13905
46,29,99999,573,650,855,1173,1463,27965
46,31,99999,541,664,757,936,1096,4175
46,33,99999,726,772,1016,1256,1392,8520
46,35,99999,581,665,875,1147,1498,19755
46,37,99999,541,608,757,1023,1219,5525
46,39,99999,541,578,757,1075,1219,4280
46,41,99999,541,606,757,936,1027,5710
46,43,99999,599,637,838,1100,1349,2940
46,45,99999,541,575,757,993,1296,3970
46,47,99999,643,683,899,1111,1447,6785
46,49,99999,545,579,762,1000,1227,2325
46,51,99999,562,597,786,972,1265,7135
46,53,99999,541,599,757,1072,1296,4210
46,55,99999,578,614,808,1060,1301,2085
46,57,99999,541,617,757,1023,1027,5910
46,59,99999,541,575,757,1053,1219,3305
46,61,99999,543,577,759,1078,1222,3405
46,63,99999,628,667,878,1085,1414,1280
46,65,99999,554,634,834,1185,1427,17570
46,67,99999,596,633,833,1030,1130,7275
46,69,99999,542,576,758,937,1220,1375
46,71,99999,541,664,757,1054,1057,3275
46,73,99999,541,664,757,1075,1219,2035
46,75,99999,578,614,808,1060,1301,740
46,77,99999,593,631,830,1086,1229,5000
46,79,99999,541,575,757,1075,1233,12350
46,81,99999,545,624,821,1166,1405,25020
46,85,99999,572,608,800,989,1222,3880
46,89,99999,541,575,757,1075,1219,2365
46,91,99999,541,664,757,1060,1219,4760
46,95,99999,541,575,757,961,1219,2060
46,97,99999,541,575,757,936,1219,2255
46,101,99999,541,637,757,1002,1296,6495
46,102,99999,541,575,757,959,1110,14290
46,105,99999,541,575,757,965,1228,2965
46,107,99999,565,600,790,1037,1071,2320
46,109,99999,541,591,757,994,1146,10250
46,111,99999,541,627,757,1075,1219,2365
46,115,99999,541,575,757,936,1027,6480
46,117,99999,650,691,909,1193,1463,2995
46,119,99999,578,614,808,1060,1301,1390
46,121,99999,541,575,757,1026,1219,10015
46,123,99999,541,575,757,936,1219,5480
46,129,99999,542,591,758,937,1142,5500
46,135,99999,567,603,793,1070,1220,22660
46,137,99999,541,575,757,939,1144,2835
47,3,99999,661,665,875,1082,1237,46855
47,5,99999,577,611,713,881,1053,16155
47,7,99999,510,514,676,960,1157,14415
47,17,99999,552,599,682,876,925,28135
47,25,99999,572,595,707,889,959,31565
47,27,99999,528,532,676,960,1080,7685
47,29,99999,510,514,676,960,1154,35260
47,31,99999,606,610,799,1077,1368,54075
47,35,99999,576,580,740,1051,1164,58180
47,39,99999,547,593,676,836,979,11680
47,41,99999,537,540,711,954,1030,19380
47,45,99999,486,556,731,1038,1126,37750
47,49,99999,510,514,676,836,1013,17940
47,51,99999,566,569,711,989,1105,41395
47,55,99999,595,645,735,931,1174,29025
47,59,99999,583,593,676,960,1134,68520
47,61,99999,536,539,687,897,995,13360
47,67,99999,523,526,676,904,1157,6605
47,69,99999,523,527,693,903,945,25785
47,71,99999,529,533,701,879,1027,25815
47,75,99999,531,537,707,938,1010,17945
47,77,99999,575,623,710,959,963,27890
47,79,99999,540,543,715,901,970,32265
47,81,99999,583,623,710,1009,1217,24500
47,83,99999,580,584,768,949,1041,8190
47,85,99999,555,601,685,966,1172,18280
47,87,99999,530,534,702,868,952,11575
47,91,99999,561,571,693,857,1003,17845
47,95,99999,510,514,676,836,998,7590
47,97,99999,538,541,712,940,1141,26495
47,99,99999,577,580,746,962,1126,42590
47,101,99999,510,514,676,865,1155,11945
47,103,99999,592,632,731,1038,1192,33545
47,107,99999,638,666,764,1032,1036,52570
47,109,99999,547,582,676,905,1070,25945
47,117,99999,617,621,817,1041,1108,31755
47,121,99999,552,584,682,969,988,11830
47,123,99999,483,593,727,967,986,45700
47,127,99999,528,532,676,958,979,6300
47,131,99999,510,592,719,898,975,30660
47,133,99999,540,544,676,913,917,21995
47,135,99999,533,536,695,955,1006,7880
47,137,99999,512,533,678,838,982,5070
47,141,99999,603,607,799,1091,1249,75565
47,143,99999,550,553,728,986,1109,32480
47,151,99999,532,535,676,913,917,21950
47,155,99999,709,743,884,1140,1224,95525
47,175,99999,530,533,676,885,979,5675
47,177,99999,561,565,743,931,1071,40210
47,181,99999,547,579,676,936,979,16715
47,183,99999,576,590,712,880,1062,33775
47,185,99999,595,599,762,942,1033,26395
